Date/Time,Lat,Lon,Base
09-02-2014 12:58,40.7532,-73.9835,B02512
09-02-2014 13:00,40.7532,-73.9979,B02512
09-02-2014 13:02,40.7643,-73.9783,B02512
09-02-2014 13:06,40.7682,-73.9861,B02512
09-02-2014 13:06,40.7333,-73.9968,B02512
09-02-2014 13:06,40.7423,-74.0026,B02512
09-02-2014 13:07,40.7676,-73.9616,B02512
09-02-2014 13:08,40.7539,-73.9892,B02512
09-02-2014 13:08,40.7587,-73.9815,B02512
09-02-2014 13:08,40.759,-73.9958,B02512
09-02-2014 13:09,40.6953,-73.9723,B02512
09-02-2014 13:15,40.7608,-73.9612,B02512
09-02-2014 13:17,40.7293,-74.0056,B02512
09-02-2014 13:20,40.7633,-73.9696,B02512
09-02-2014 13:21,40.6486,-73.7847,B02512
09-02-2014 13:22,40.7219,-73.983,B02512
09-02-2014 13:23,40.7451,-73.995,B02512
09-02-2014 13:23,40.7414,-73.9833,B02512
09-02-2014 13:23,40.7552,-74.0026,B02512
09-02-2014 13:24,40.6419,-73.7889,B02512
09-02-2014 13:26,40.6948,-74.1778,B02512
09-02-2014 13:28,40.7501,-74.0043,B02512
09-02-2014 13:29,40.7581,-73.9895,B02512
09-02-2014 13:31,40.7198,-74.0069,B02512
09-02-2014 13:31,40.7618,-73.9841,B02512
09-02-2014 13:32,40.7767,-73.9622,B02512
09-02-2014 13:32,40.7563,-73.9736,B02512
09-02-2014 13:33,40.7708,-73.9566,B02512
09-02-2014 13:34,40.7162,-74.0147,B02512
09-02-2014 13:35,40.7631,-73.9647,B02512
09-02-2014 13:36,40.763,-73.9822,B02512
09-02-2014 13:40,40.6792,-73.9789,B02512
09-02-2014 13:40,40.764,-73.9732,B02512
09-02-2014 13:41,40.7042,-74.0115,B02512
09-02-2014 13:41,40.7355,-74.0033,B02512
09-02-2014 13:43,40.7428,-73.985,B02512
09-02-2014 13:49,40.723,-74.0005,B02512
09-02-2014 13:51,40.7313,-74.0098,B02512
09-02-2014 13:53,40.6898,-73.9904,B02512
09-02-2014 13:56,40.7404,-73.986,B02512
09-02-2014 13:59,40.7267,-73.9917,B02512
09-02-2014 13:59,40.7388,-74.0066,B02512
09-02-2014 14:00,40.6417,-73.7888,B02512
09-02-2014 14:01,40.7533,-73.9808,B02512
09-02-2014 14:01,40.764,-73.9759,B02512
09-02-2014 14:01,40.7739,-73.8715,B02512
09-02-2014 14:02,40.7291,-73.9528,B02512
09-02-2014 14:02,40.7189,-74.0027,B02512
09-02-2014 14:03,40.7199,-74.0059,B02512
09-02-2014 14:04,40.7625,-73.9733,B02512
09-02-2014 14:04,40.7531,-73.9892,B02512
09-02-2014 14:06,40.7894,-73.9548,B02512
09-02-2014 14:06,40.7894,-73.9548,B02512
09-02-2014 14:07,40.7395,-73.9797,B02512
09-02-2014 14:08,40.6448,-73.7821,B02512
09-02-2014 14:09,40.7666,-73.9519,B02512
09-02-2014 14:10,40.7494,-73.9948,B02512
09-02-2014 14:12,40.7631,-73.9695,B02512
09-02-2014 14:12,40.7776,-73.9531,B02512
09-02-2014 14:16,40.7647,-73.9704,B02512
09-02-2014 14:17,40.77,-73.8647,B02512
09-02-2014 14:18,40.7984,-73.9635,B02512
09-02-2014 14:21,40.8102,-73.9623,B02512
09-02-2014 14:21,40.7643,-73.9691,B02512
09-02-2014 14:22,40.7434,-73.9883,B02512
09-02-2014 14:23,40.7587,-73.9844,B02512
09-02-2014 14:26,40.7847,-73.9799,B02512
09-02-2014 14:27,40.7252,-73.9971,B02512
09-02-2014 14:27,40.721,-73.9937,B02512
09-02-2014 14:28,40.766,-73.9535,B02512
09-02-2014 14:28,40.7531,-73.9818,B02512
09-02-2014 14:31,40.6416,-73.7888,B02512
09-02-2014 14:34,40.6545,-73.962,B02512
09-02-2014 14:34,40.7614,-73.9999,B02512
09-02-2014 14:36,40.6076,-73.8973,B02512
09-02-2014 14:37,40.7565,-73.9903,B02512
09-02-2014 14:37,40.7565,-73.9903,B02512
09-02-2014 14:37,40.8022,-73.9654,B02512
09-02-2014 14:38,40.7663,-73.9544,B02512
09-02-2014 14:40,40.7859,-73.955,B02512
09-02-2014 14:42,40.9583,-74.0699,B02512
09-02-2014 14:42,40.7545,-73.9857,B02512
09-02-2014 14:42,40.6448,-73.782,B02512
09-02-2014 14:43,40.7206,-73.9563,B02512
09-02-2014 14:43,40.6448,-73.782,B02512
09-02-2014 14:43,40.7577,-73.982,B02512
09-02-2014 14:44,40.7255,-73.9919,B02512
09-02-2014 14:44,40.6448,-73.7821,B02512
09-02-2014 14:44,40.751,-73.9779,B02512
09-02-2014 14:44,40.6767,-74.0184,B02512
09-02-2014 14:46,40.7659,-73.9774,B02512
09-02-2014 14:46,40.7374,-74.0016,B02512
09-02-2014 14:47,40.7948,-73.966,B02512
09-02-2014 14:49,40.7753,-73.9637,B02512
09-02-2014 14:50,40.753,-73.9774,B02512
09-02-2014 14:51,40.6729,-73.9765,B02512
09-02-2014 14:53,40.7453,-73.9828,B02512
09-02-2014 14:53,40.7215,-73.9576,B02512
09-02-2014 14:53,40.7469,-73.9903,B02512
09-02-2014 14:53,40.7274,-74.0053,B02512
09-02-2014 14:54,40.7709,-73.8662,B02512
09-02-2014 14:55,40.6447,-73.7824,B02512
09-02-2014 14:56,40.7285,-74.0071,B02512
09-02-2014 14:58,40.7219,-74.0097,B02512
09-02-2014 14:58,40.755,-73.9901,B02512
09-02-2014 14:58,40.7552,-73.9728,B02512
09-02-2014 14:59,40.7593,-73.9811,B02512
09-02-2014 15:03,40.757,-73.9743,B02512
09-02-2014 15:03,40.7616,-73.9921,B02512
09-02-2014 15:03,40.7585,-73.9688,B02512
09-02-2014 15:03,40.7515,-74.0067,B02512
09-02-2014 15:04,40.7275,-73.9921,B02512
09-02-2014 15:06,40.7227,-73.9926,B02512
09-02-2014 15:07,40.7709,-73.866,B02512
09-02-2014 15:07,40.823,-73.9453,B02512
09-02-2014 15:10,40.7255,-74.0091,B02512
09-02-2014 15:10,40.7155,-74.002,B02512
09-02-2014 15:11,40.7634,-73.9717,B02512
09-02-2014 15:12,40.7556,-73.8422,B02512
09-02-2014 15:13,40.7653,-73.9581,B02512
09-02-2014 15:13,40.7513,-74.0067,B02512
09-02-2014 15:13,40.7497,-73.9932,B02512
09-02-2014 15:15,40.7862,-73.952,B02512
09-02-2014 15:15,40.7198,-74.0012,B02512
09-02-2014 15:20,40.7419,-74.0036,B02512
09-02-2014 15:23,40.765,-73.962,B02512
09-02-2014 15:23,40.7254,-73.993,B02512
09-02-2014 15:23,40.6323,-73.9528,B02512
09-02-2014 15:24,40.7486,-73.9843,B02512
09-02-2014 15:25,40.7075,-74.0046,B02512
09-02-2014 15:26,40.8413,-73.9426,B02512
09-02-2014 15:27,40.8098,-73.9505,B02512
09-02-2014 15:28,40.6449,-73.7821,B02512
09-02-2014 15:28,40.7589,-73.9704,B02512
09-02-2014 15:29,40.7402,-74.0073,B02512
09-02-2014 15:29,40.7252,-73.9968,B02512
09-02-2014 15:29,40.707,-74.0118,B02512
09-02-2014 15:30,40.7301,-73.8717,B02512
09-02-2014 15:30,40.7463,-74.0082,B02512
09-02-2014 15:31,40.7632,-73.9793,B02512
09-02-2014 15:31,40.7228,-73.9947,B02512
09-02-2014 15:31,40.7168,-73.9509,B02512
09-02-2014 15:36,40.7168,-74.0121,B02512
09-02-2014 15:38,40.7625,-73.9817,B02512
09-02-2014 15:41,40.7446,-73.9873,B02512
09-02-2014 15:41,40.746,-73.986,B02512
09-02-2014 15:41,40.7323,-74.0636,B02512
09-02-2014 15:42,40.7717,-73.9903,B02512
09-02-2014 15:43,40.7474,-73.9835,B02512
09-02-2014 15:43,40.724,-73.9966,B02512
09-02-2014 15:44,40.7513,-74.0065,B02512
09-02-2014 15:45,40.7641,-73.957,B02512
09-02-2014 15:45,40.7255,-74.0001,B02512
09-02-2014 15:46,40.7546,-73.8462,B02512
09-02-2014 15:47,40.7578,-73.9754,B02512
09-02-2014 15:47,40.7739,-73.8723,B02512
09-02-2014 15:48,40.7528,-74.0065,B02512
09-02-2014 15:48,40.6948,-74.1772,B02512
09-02-2014 15:48,40.6948,-74.1772,B02512
09-02-2014 15:48,40.8416,-73.9423,B02512
09-02-2014 15:48,40.7166,-74.0147,B02512
09-02-2014 15:49,40.7434,-73.986,B02512
09-02-2014 15:52,40.7572,-73.982,B02512
09-02-2014 15:53,40.7528,-73.9729,B02512
09-02-2014 15:53,40.7381,-74.0057,B02512
09-02-2014 15:54,40.7842,-73.4248,B02512
09-02-2014 15:57,40.762,-73.9673,B02512
09-02-2014 15:58,40.7383,-73.9815,B02512
09-02-2014 15:59,40.7395,-73.9765,B02512
09-02-2014 16:00,40.7265,-73.9917,B02512
09-02-2014 16:01,40.7587,-73.9813,B02512
09-02-2014 16:01,40.77,-73.9549,B02512
09-02-2014 16:02,40.721,-73.9583,B02512
09-02-2014 16:02,40.7582,-73.9843,B02512
09-02-2014 16:03,40.743,-73.9859,B02512
09-02-2014 16:03,40.774,-73.873,B02512
09-02-2014 16:05,40.7739,-73.8722,B02512
09-02-2014 16:05,40.7697,-73.9651,B02512
09-02-2014 16:06,40.6465,-73.7766,B02512
09-02-2014 16:06,40.73,-73.996,B02512
09-02-2014 16:06,40.7369,-74.0038,B02512
09-02-2014 16:07,40.7162,-74.0043,B02512
09-02-2014 16:08,40.7486,-73.9435,B02512
09-02-2014 16:08,40.726,-74.0011,B02512
09-02-2014 16:08,40.6448,-73.7818,B02512
09-02-2014 16:08,40.7547,-73.8457,B02512
09-02-2014 16:09,40.7457,-73.9568,B02512
09-02-2014 16:09,40.7374,-74.0017,B02512
09-02-2014 16:10,40.7254,-73.9999,B02512
09-02-2014 16:11,40.7644,-73.9826,B02512
09-02-2014 16:11,40.7549,-73.9999,B02512
09-02-2014 16:12,40.7641,-73.9883,B02512
09-02-2014 16:13,40.6898,-73.9799,B02512
09-02-2014 16:14,40.7558,-73.9652,B02512
09-02-2014 16:15,40.761,-73.9712,B02512
09-02-2014 16:18,40.7435,-73.9884,B02512
09-02-2014 16:18,40.7743,-73.9594,B02512
09-02-2014 16:19,40.7598,-73.9762,B02512
09-02-2014 16:19,40.728,-73.9929,B02512
09-02-2014 16:19,40.7634,-73.9788,B02512
09-02-2014 16:19,40.7215,-74.0098,B02512
09-02-2014 16:20,40.7327,-74.0046,B02512
09-02-2014 16:20,40.6469,-73.7896,B02512
09-02-2014 16:21,40.7303,-74.005,B02512
09-02-2014 16:21,40.7587,-73.9713,B02512
09-02-2014 16:21,40.7247,-74.0017,B02512
09-02-2014 16:22,40.7538,-73.9725,B02512
09-02-2014 16:24,40.722,-74.0035,B02512
09-02-2014 16:25,40.7173,-74.0005,B02512
09-02-2014 16:25,40.7439,-73.9928,B02512
09-02-2014 16:25,40.7714,-73.9897,B02512
09-02-2014 16:26,40.7478,-73.9908,B02512
09-02-2014 16:28,40.7711,-73.8657,B02512
09-02-2014 16:28,40.6974,-73.9958,B02512
09-02-2014 16:28,40.772,-73.9864,B02512
09-02-2014 16:28,40.7546,-73.9936,B02512
09-02-2014 16:35,40.7743,-73.9653,B02512
09-02-2014 16:37,40.7205,-73.9987,B02512
09-02-2014 16:37,40.7598,-73.9859,B02512
09-02-2014 16:38,40.7603,-73.9862,B02512
09-02-2014 16:38,40.7738,-73.9457,B02512
09-02-2014 16:38,40.7161,-74.0045,B02512
09-02-2014 16:38,40.7448,-73.9949,B02512
09-02-2014 16:39,40.7559,-73.9862,B02512
09-02-2014 16:39,40.7546,-73.8459,B02512
09-02-2014 16:39,40.7412,-74.0051,B02512
09-02-2014 16:39,40.7824,-73.9504,B02512
09-02-2014 16:40,40.733,-73.9945,B02512
09-02-2014 16:41,40.7414,-73.9853,B02512
09-02-2014 16:41,40.711,-74.0849,B02512
09-02-2014 16:42,40.7631,-73.9767,B02512
09-02-2014 16:44,40.7634,-73.9753,B02512
09-02-2014 16:44,40.7622,-73.9746,B02512
09-02-2014 16:45,40.6361,-74.0197,B02512
09-02-2014 16:46,40.7644,-73.9712,B02512
09-02-2014 16:48,40.7865,-73.9528,B02512
09-02-2014 16:49,40.7636,-73.9752,B02512
09-02-2014 16:49,40.8013,-73.9687,B02512
09-02-2014 16:50,40.7766,-73.979,B02512
09-02-2014 16:50,40.9637,-73.8562,B02512
09-02-2014 16:50,40.755,-73.9755,B02512
09-02-2014 16:50,40.6447,-73.7819,B02512
09-02-2014 16:51,40.7231,-73.9974,B02512
09-02-2014 16:52,40.7468,-73.984,B02512
09-02-2014 16:52,40.774,-73.8723,B02512
09-02-2014 16:53,40.7232,-73.9986,B02512
09-02-2014 16:54,40.7451,-73.8428,B02512
09-02-2014 16:54,40.7296,-73.9826,B02512
09-02-2014 16:55,40.7798,-73.9879,B02512
09-02-2014 16:55,40.7144,-74.0103,B02512
09-02-2014 16:57,40.7554,-73.9709,B02512
09-02-2014 17:00,40.7213,-73.9817,B02512
09-02-2014 17:01,40.7506,-74.0035,B02512
09-02-2014 17:02,40.6447,-73.7821,B02512
09-02-2014 17:02,40.7537,-73.9901,B02512
09-02-2014 17:03,40.7244,-73.9852,B02512
09-02-2014 17:05,40.7389,-73.9884,B02512
09-02-2014 17:06,40.7278,-74.0069,B02512
09-02-2014 17:06,40.7548,-73.9925,B02512
09-02-2014 17:07,40.7428,-74.0072,B02512
09-02-2014 17:08,40.7651,-73.9705,B02512
09-02-2014 17:08,40.7428,-73.9844,B02512
09-02-2014 17:08,40.7108,-74.0072,B02512
09-02-2014 17:08,40.7988,-73.9729,B02512
09-02-2014 17:09,40.7102,-74.0073,B02512
09-02-2014 17:09,40.7593,-73.9716,B02512
09-02-2014 17:09,40.751,-73.9854,B02512
09-02-2014 17:10,40.7497,-73.9734,B02512
09-02-2014 17:10,40.7617,-73.967,B02512
09-02-2014 17:10,40.7264,-74.0076,B02512
09-02-2014 17:10,40.7443,-73.9921,B02512
09-02-2014 17:10,40.7737,-73.9839,B02512
09-02-2014 17:11,40.6963,-73.9902,B02512
09-02-2014 17:11,40.7142,-74.034,B02512
09-02-2014 17:11,40.7485,-73.9737,B02512
09-02-2014 17:11,40.7485,-73.9737,B02512
09-02-2014 17:11,40.7381,-73.9739,B02512
09-02-2014 17:11,40.7464,-74.0101,B02512
09-02-2014 17:11,40.7472,-73.9723,B02512
09-02-2014 17:12,40.7192,-73.9992,B02512
09-02-2014 17:15,40.7229,-74.005,B02512
09-02-2014 17:16,40.7429,-73.9959,B02512
09-02-2014 17:17,40.7725,-73.9524,B02512
09-02-2014 17:17,40.761,-73.9751,B02512
09-02-2014 17:18,40.7475,-74.0057,B02512
09-02-2014 17:18,40.744,-73.9995,B02512
09-02-2014 17:19,40.7438,-73.9889,B02512
09-02-2014 17:19,40.7487,-74.0068,B02512
09-02-2014 17:19,40.7404,-73.9904,B02512
09-02-2014 17:21,40.7603,-73.9746,B02512
09-02-2014 17:22,40.7672,-73.9154,B02512
09-02-2014 17:22,40.6755,-73.9623,B02512
09-02-2014 17:22,40.8068,-73.9608,B02512
09-02-2014 17:24,40.6553,-73.8691,B02512
09-02-2014 17:24,40.7565,-74.0452,B02512
09-02-2014 17:24,40.7206,-74.0101,B02512
09-02-2014 17:26,40.759,-73.9918,B02512
09-02-2014 17:26,40.7625,-73.9703,B02512
09-02-2014 17:26,40.7625,-73.9703,B02512
09-02-2014 17:27,40.749,-73.9785,B02512
09-02-2014 17:27,40.7435,-73.9837,B02512
09-02-2014 17:28,40.7259,-73.9963,B02512
09-02-2014 17:29,40.7245,-74.0018,B02512
09-02-2014 17:30,40.7388,-73.9962,B02512
09-02-2014 17:30,40.7278,-74.0071,B02512
09-02-2014 17:33,40.7031,-73.9945,B02512
09-02-2014 17:33,40.7463,-73.982,B02512
09-02-2014 17:34,40.7204,-73.9938,B02512
09-02-2014 17:34,40.7125,-74.0147,B02512
09-02-2014 17:34,40.759,-73.9788,B02512
09-02-2014 17:34,40.7219,-74.0041,B02512
09-02-2014 17:36,40.7738,-73.8725,B02512
09-02-2014 17:36,40.743,-73.9955,B02512
09-02-2014 17:37,40.7419,-73.9809,B02512
09-02-2014 17:37,40.7434,-73.9728,B02512
09-02-2014 17:37,40.7512,-73.9827,B02512
09-02-2014 17:37,40.7598,-73.9744,B02512
09-02-2014 17:38,40.742,-73.9965,B02512
09-02-2014 17:38,40.742,-73.9965,B02512
09-02-2014 17:39,40.7604,-73.9854,B02512
09-02-2014 17:39,40.6467,-73.7896,B02512
09-02-2014 17:39,40.7524,-74.0054,B02512
09-02-2014 17:41,40.7211,-73.9967,B02512
09-02-2014 17:41,40.7631,-73.977,B02512
09-02-2014 17:41,40.6989,-73.9311,B02512
09-02-2014 17:42,40.7539,-73.9883,B02512
09-02-2014 17:42,40.777,-73.9892,B02512
09-02-2014 17:42,40.7047,-74.0163,B02512
09-02-2014 17:43,40.7361,-74.0091,B02512
09-02-2014 17:43,40.7236,-74.0096,B02512
09-02-2014 17:44,40.7749,-73.9846,B02512
09-02-2014 17:45,40.7601,-73.9805,B02512
09-02-2014 17:45,40.7472,-73.9858,B02512
09-02-2014 17:45,40.6873,-73.9735,B02512
09-02-2014 17:45,40.7113,-74.0157,B02512
09-02-2014 17:45,40.7381,-74.0076,B02512
09-02-2014 17:46,40.7586,-73.9891,B02512
09-02-2014 17:46,40.7366,-73.9906,B02512
09-02-2014 17:47,40.7602,-73.9809,B02512
09-02-2014 17:49,40.7401,-73.9946,B02512
09-02-2014 17:49,40.7599,-73.9765,B02512
09-02-2014 17:50,41.0328,-73.7677,B02512
09-02-2014 17:51,40.7421,-73.9967,B02512
09-02-2014 17:51,40.6447,-73.7822,B02512
09-02-2014 17:51,40.7552,-73.9745,B02512
09-02-2014 17:52,40.7429,-73.988,B02512
09-02-2014 17:53,40.7799,-73.956,B02512
09-02-2014 17:54,40.7556,-73.9752,B02512
09-02-2014 17:54,40.6976,-73.9665,B02512
09-02-2014 17:54,40.7198,-74.0034,B02512
09-02-2014 17:55,40.7547,-73.9915,B02512
09-02-2014 17:55,40.7481,-73.9856,B02512
09-02-2014 17:56,40.7738,-73.8716,B02512
09-02-2014 17:57,40.705,-74.0113,B02512
09-02-2014 17:58,40.7517,-74.004,B02512
09-02-2014 17:59,40.7552,-73.9798,B02512
09-02-2014 18:00,40.755,-73.9146,B02512
09-02-2014 18:00,40.761,-73.978,B02512
09-02-2014 18:01,40.7439,-74.0033,B02512
09-02-2014 18:02,40.7431,-73.9861,B02512
09-02-2014 18:03,40.7862,-73.9711,B02512
09-02-2014 18:03,40.7257,-74.004,B02512
09-02-2014 18:03,40.7596,-73.9737,B02512
09-02-2014 18:05,40.7566,-73.9829,B02512
09-02-2014 18:06,40.7192,-74.0064,B02512
09-02-2014 18:07,40.7524,-73.9831,B02512
09-02-2014 18:07,40.7418,-74.0041,B02512
09-02-2014 18:08,40.7606,-73.9716,B02512
09-02-2014 18:09,40.726,-73.9919,B02512
09-02-2014 18:09,40.7258,-74.0052,B02512
09-02-2014 18:09,40.7232,-74.0394,B02512
09-02-2014 18:10,40.7274,-74.0075,B02512
09-02-2014 18:11,40.7506,-74.002,B02512
09-02-2014 18:12,40.7609,-73.979,B02512
09-02-2014 18:12,40.6742,-73.9847,B02512
09-02-2014 18:13,40.7553,-73.9931,B02512
09-02-2014 18:13,40.7135,-73.9516,B02512
09-02-2014 18:16,40.7784,-73.9837,B02512
09-02-2014 18:16,40.7194,-73.9558,B02512
09-02-2014 18:17,40.7603,-73.9734,B02512
09-02-2014 18:17,40.7211,-73.9957,B02512
09-02-2014 18:19,40.7651,-73.9889,B02512
09-02-2014 18:19,40.7252,-74.0041,B02512
09-02-2014 18:21,40.7606,-73.972,B02512
09-02-2014 18:22,40.7848,-73.9721,B02512
09-02-2014 18:22,40.7396,-73.9959,B02512
09-02-2014 18:23,40.7165,-74.0028,B02512
09-02-2014 18:23,40.7165,-74.0028,B02512
09-02-2014 18:23,40.7509,-73.976,B02512
09-02-2014 18:23,40.7538,-73.9817,B02512
09-02-2014 18:24,40.6846,-73.9849,B02512
09-02-2014 18:24,40.7388,-73.9875,B02512
09-02-2014 18:24,40.7372,-74.0018,B02512
09-02-2014 18:25,40.7202,-74.0469,B02512
09-02-2014 18:26,40.7153,-74.0159,B02512
09-02-2014 18:26,40.7635,-73.9752,B02512
09-02-2014 18:27,40.763,-73.9787,B02512
09-02-2014 18:27,40.7667,-73.9824,B02512
09-02-2014 18:29,40.7605,-73.9717,B02512
09-02-2014 18:29,40.7453,-73.9923,B02512
09-02-2014 18:30,40.7938,-73.9742,B02512
09-02-2014 18:30,40.7651,-73.9831,B02512
09-02-2014 18:31,40.7422,-74.0041,B02512
09-02-2014 18:33,40.7644,-73.9715,B02512
09-02-2014 18:35,40.7575,-73.9718,B02512
09-02-2014 18:35,40.7078,-73.9562,B02512
09-02-2014 18:35,40.7822,-73.9717,B02512
09-02-2014 18:35,40.6751,-73.9989,B02512
09-02-2014 18:36,40.6449,-73.7821,B02512
09-02-2014 18:36,40.7596,-73.9722,B02512
09-02-2014 18:37,40.7627,-73.9725,B02512
09-02-2014 18:37,40.7095,-74.0113,B02512
09-02-2014 18:37,40.7246,-73.9917,B02512
09-02-2014 18:38,40.731,-74.0069,B02512
09-02-2014 18:38,40.7334,-73.9882,B02512
09-02-2014 18:39,40.7366,-73.9932,B02512
09-02-2014 18:40,40.7179,-73.9896,B02512
09-02-2014 18:40,40.7145,-74.0137,B02512
09-02-2014 18:40,40.6448,-73.7816,B02512
09-02-2014 18:41,40.7365,-73.9816,B02512
09-02-2014 18:42,40.7337,-73.9768,B02512
09-02-2014 18:42,40.7531,-73.9859,B02512
09-02-2014 18:42,40.72,-73.9998,B02512
09-02-2014 18:43,40.7361,-73.9873,B02512
09-02-2014 18:43,40.7679,-73.9821,B02512
09-02-2014 18:43,40.7963,-73.9497,B02512
09-02-2014 18:43,40.777,-73.9823,B02512
09-02-2014 18:43,40.7738,-73.8725,B02512
09-02-2014 18:43,40.7453,-74.0078,B02512
09-02-2014 18:46,40.7388,-74.0088,B02512
09-02-2014 18:47,40.7227,-73.992,B02512
09-02-2014 18:48,40.6449,-73.7814,B02512
09-02-2014 18:48,40.7788,-73.9813,B02512
09-02-2014 18:48,40.7718,-73.9631,B02512
09-02-2014 18:50,40.7225,-73.9412,B02512
09-02-2014 18:50,40.7601,-73.9792,B02512
09-02-2014 18:51,40.7725,-73.9896,B02512
09-02-2014 18:51,40.7738,-73.8718,B02512
09-02-2014 18:52,40.8003,-74.2048,B02512
09-02-2014 18:53,40.7449,-73.8431,B02512
09-02-2014 18:53,40.7514,-73.9804,B02512
09-02-2014 18:54,40.721,-74.0449,B02512
09-02-2014 18:54,40.7662,-73.9778,B02512
09-02-2014 18:55,40.7365,-73.9933,B02512
09-02-2014 18:55,40.7505,-74.0034,B02512
09-02-2014 18:55,40.7594,-73.9724,B02512
09-02-2014 18:56,40.7061,-74.0169,B02512
09-02-2014 18:56,40.6975,-73.9966,B02512
09-02-2014 18:58,40.7635,-73.9961,B02512
09-02-2014 18:58,40.8067,-73.9609,B02512
09-02-2014 18:59,40.7651,-73.9802,B02512
09-02-2014 18:59,40.759,-73.9942,B02512
09-02-2014 19:00,40.7571,-73.984,B02512
09-02-2014 19:01,40.7244,-73.9925,B02512
09-02-2014 19:02,40.7736,-73.9493,B02512
09-02-2014 19:02,40.7407,-74.1563,B02512
09-02-2014 19:03,40.8441,-73.9427,B02512
09-02-2014 19:04,40.7822,-73.9721,B02512
09-02-2014 19:04,40.6446,-73.7823,B02512
09-02-2014 19:05,40.7563,-73.9743,B02512
09-02-2014 19:06,40.7804,-73.9874,B02512
09-02-2014 19:07,40.7608,-73.976,B02512
09-02-2014 19:07,40.7551,-73.9711,B02512
09-02-2014 19:07,40.7232,-74.0063,B02512
09-02-2014 19:08,40.7077,-74.0146,B02512
09-02-2014 19:08,40.7877,-73.9787,B02512
09-02-2014 19:11,40.7343,-74.0026,B02512
09-02-2014 19:11,40.7329,-74.0022,B02512
09-02-2014 19:11,40.7301,-73.9941,B02512
09-02-2014 19:11,40.8286,-73.9486,B02512
09-02-2014 19:13,40.7249,-74.0079,B02512
09-02-2014 19:13,40.7978,-73.9343,B02512
09-02-2014 19:14,40.7761,-73.9632,B02512
09-02-2014 19:15,40.7647,-73.9739,B02512
09-02-2014 19:15,40.7249,-74.0079,B02512
09-02-2014 19:16,40.7539,-73.9809,B02512
09-02-2014 19:16,40.7594,-73.9685,B02512
09-02-2014 19:16,40.7513,-74.0063,B02512
09-02-2014 19:16,40.7564,-73.9829,B02512
09-02-2014 19:18,40.731,-73.9911,B02512
09-02-2014 19:18,40.7394,-74.0071,B02512
09-02-2014 19:19,40.7653,-73.9752,B02512
09-02-2014 19:19,40.728,-73.998,B02512
09-02-2014 19:19,40.728,-73.998,B02512
09-02-2014 19:19,40.7491,-73.8693,B02512
09-02-2014 19:20,40.7277,-73.9912,B02512
09-02-2014 19:21,40.7579,-73.8294,B02512
09-02-2014 19:22,40.7382,-74.0059,B02512
09-02-2014 19:22,40.73,-73.9779,B02512
09-02-2014 19:22,40.758,-73.9725,B02512
09-02-2014 19:24,40.7601,-73.9889,B02512
09-02-2014 19:24,40.6951,-74.1774,B02512
09-02-2014 19:25,40.7852,-74.0649,B02512
09-02-2014 19:25,40.7419,-74.0041,B02512
09-02-2014 19:26,40.7626,-73.9733,B02512
09-02-2014 19:27,40.7624,-73.9681,B02512
09-02-2014 19:27,40.7726,-73.9645,B02512
09-02-2014 19:28,40.7603,-73.9711,B02512
09-02-2014 19:29,40.7635,-73.9751,B02512
09-02-2014 19:30,40.6463,-73.7807,B02512
09-02-2014 19:30,40.7588,-73.9695,B02512
09-02-2014 19:32,40.7654,-73.9762,B02512
09-02-2014 19:32,40.7217,-73.9956,B02512
09-02-2014 19:32,40.7506,-74.0021,B02512
09-02-2014 19:33,40.7495,-73.9791,B02512
09-02-2014 19:35,40.7541,-73.9903,B02512
09-02-2014 19:35,40.7175,-73.9541,B02512
09-02-2014 19:36,40.7786,-73.9625,B02512
09-02-2014 19:37,40.757,-73.9985,B02512
09-02-2014 19:38,40.7911,-73.9745,B02512
09-02-2014 19:38,40.6883,-74.1834,B02512
09-02-2014 19:38,40.7363,-73.991,B02512
09-02-2014 19:42,40.7529,-73.9929,B02512
09-02-2014 19:43,40.738,-73.9909,B02512
09-02-2014 19:43,40.738,-73.9909,B02512
09-02-2014 19:43,40.7475,-74.0035,B02512
09-02-2014 19:44,40.7232,-74.0031,B02512
09-02-2014 19:45,40.7017,-73.9516,B02512
09-02-2014 19:46,40.7216,-73.9583,B02512
09-02-2014 19:46,40.7607,-73.9606,B02512
09-02-2014 19:46,40.6459,-73.7767,B02512
09-02-2014 19:47,40.6873,-73.9901,B02512
09-02-2014 19:47,40.8118,-74.1998,B02512
09-02-2014 19:49,40.7359,-73.997,B02512
09-02-2014 19:49,40.7197,-73.9947,B02512
09-02-2014 19:49,40.7453,-74.0077,B02512
09-02-2014 19:51,40.7509,-73.9861,B02512
09-02-2014 19:52,40.7195,-73.9947,B02512
09-02-2014 19:53,40.7348,-73.992,B02512
09-02-2014 19:54,40.7617,-73.9744,B02512
09-02-2014 19:56,40.7928,-73.9731,B02512
09-02-2014 19:56,40.7538,-73.9959,B02512
09-02-2014 19:57,40.7588,-73.9734,B02512
09-02-2014 19:58,40.7946,-73.9438,B02512
09-02-2014 19:58,40.757,-73.9762,B02512
09-02-2014 19:59,40.7437,-73.9858,B02512
09-02-2014 19:59,40.7976,-73.9342,B02512
09-02-2014 20:01,40.684,-73.9761,B02512
09-02-2014 20:04,40.7359,-74.0058,B02512
09-02-2014 20:05,40.7432,-73.991,B02512
09-02-2014 20:06,40.7448,-73.8435,B02512
09-02-2014 20:07,40.7309,-73.9953,B02512
